appid,type,name,is_free,release_coming_soon,release_date_text,price_currency,price_initial,price_final,price_discount_pct,platform_windows,platform_mac,platform_linux,categories,genres,supported_languages,pc_minimum,pc_recommended,header_image,screenshots_count,movies_count
2915380,game,Ways of Alchemy,False,False,"Aug 22, 2025",USD,1799,1799,0,True,False,False,Single-player|Steam Achievements|Adjustable Text Size|Custom Volume Controls|Playable without Timed Input|Save Anytime|Partial Controller Support|Steam Cloud|Family Sharing,Indie|RPG|Simulation,"English, Japanese, Simplified Chinese, Traditional Chinese, Korean, Russian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 or later, 64-bit<br></li><li><strong>Processor:</strong> 2GHz or better<br></li><li><strong>Memory:</strong> 8 GB RAM MB RAM<br></li><li><strong>Graphics:</strong> 4GB VRAM, integrated graphics cards will only work if post-2012<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 6 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2915380/3b11a6a00cdb6f74787052a06d9a4a16e2b1db7b/header.jpg?t=1770865836,6,2
2654540,game,无休仙途,False,False,"Mar 25, 2025",USD,599,599,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Adventure|Casual|Indie|RPG|Simulation|Strategy,"Simplified Chinese, Traditional Chinese, English","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows7/8/10<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA Gef<br></li><li><strong>Storage:</strong> 400 MB available space<br></li><li><strong>Sound Card:</strong> DirectX 11 Sound Device</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2654540/header.jpg?t=1769157899,12,1
3613270,game,Star Ores Inc.,False,False,"Nov 6, 2025",USD,1799,1799,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Custom Volume Controls|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,Casual|Indie|Simulation,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Traditional Chinese, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Portugal, Russian, Turkish, Norwegian, Thai, Czech","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10, Windows 11<br></li><li><strong>Processor:</strong> Intel i5-series Quadcore, AMD Ryzen-series<br></li><li><strong>Memory:</strong> 6 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1060, AMD Radeon RX 590<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 4 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10, Windows 11<br></li><li><strong>Processor:</strong> Intel i5-series Quadcore, AMD Ryzen-series<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1080, AMD Radeon RX Vega 64<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 8 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3613270/baf94b42d3aa1f8705a4f4743920c6e45d1ec994/header.jpg?t=1767958463,12,2
2718240,game,PolyPine,False,False,"Mar 31, 2025",USD,899,899,0,True,False,False,Single-player|Steam Achievements|Family Sharing,Casual|Indie|Simulation,"English, Simplified Chinese, French, German, Japanese, Portuguese - Brazil, Russian, Spanish - Latin America, Swedish, Czech, Polish","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3 processor<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> OpenGL 3.0 support<br></li><li><strong>Storage:</strong> 512 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2718240/header.jpg?t=1764053902,10,2
3208560,game,Trainatic,False,False,"Sep 8, 2025",USD,599,599,0,True,False,False,Single-player|Steam Achievements|Full controller support|Color Alternatives|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Adventure|Casual|Indie|Strategy,"English<strong>*</strong>, Japanese<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Ukrainian<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Portuguese - Brazil<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> 2 GHz<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> Vulkan 1.0<br></li><li><strong>Storage:</strong> 250 MB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3208560/header.jpg?t=1770488222,7,1
3659410,game,"Your Big, Cute Monster Farm",False,False,"Nov 10, 2025",USD,799,799,0,True,False,False,Single-player|Steam Achievements|Adjustable Text Size|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Casual|Indie|Simulation|Strategy,"English, Japanese, Simplified Chinese, Traditional Chinese, Korean, French, German, Russian, Portuguese - Brazil, Spanish - Latin America","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 x64<br></li><li><strong>Processor:</strong> Intel i3 Dual Core<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong>  Intel HD 3000<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 x64<br></li><li><strong>Processor:</strong> Intel i5 Quad Core<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong>  Intel HD 3000<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3659410/6d58b6755f5350853736e1154a550411888a9c9e/header.jpg?t=1771686980,7,3
3204020,game,Juufuutei Raden™'s Guide for Pixel Museum,False,False,"Jun 4, 2025",USD,1999,1999,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Casual|Indie,"English, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> DX10,DX11,DX12<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3204020/header.jpg?t=1768873504,7,2
2185030,game,Dealer's Life Legend,False,False,"Jul 22, 2025",USD,1799,1799,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Touch Only Option|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English, German, Spanish - Spain, Korean, Simplified Chinese, Thai, Turkish, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, French, Italian, Russian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows XP and up<br></li><li><strong>Processor:</strong> 64bit CPU, 1 Ghz and up<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> 512MB +<br></li><li><strong>DirectX:</strong> Version 9.0<br></li><li><strong>Storage:</strong> 150 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2185030/f6aaa79cddace8b590508f7b44260ca45c286b28/header.jpg?t=1771871579,7,1
2827680,game,Block Factory,False,False,"Jul 11, 2025",USD,999,999,0,True,False,False,Single-player|Steam Achievements|Steam Workshop|Includes level editor|Family Sharing,Casual|Indie|Simulation|Strategy,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Italian, Galician","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64bit<br></li><li><strong>Processor:</strong> Intel(R) Core(TM) i7-8700 CPU<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1050 Ti<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64bit<br></li><li><strong>Processor:</strong> Intel(R) Core(TM) i7-8700 CPU<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1050 Ti<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2827680/2cac0097d90904d7e8909790c3908eba65d2861c/header.jpg?t=1754322842,9,2
3136330,game,Tiny Terraces,False,False,"Jul 31, 2025",USD,699,699,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie|Early Access,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Turkish, Ukrainian, Portuguese - Brazil, Hungarian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows Xp, Vista, 7, 8/8.1, 10<br></li><li><strong>Processor:</strong> 2.0 Ghz<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> 1GB Video Memory<br></li><li><strong>Storage:</strong> 150 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7, 8/8.1, 10<br></li><li><strong>Processor:</strong> Dual Core 3.0 Ghz<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> 2GB Video Memory<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136330/header.jpg?t=1753981105,10,3
3362960,game,Twinkleby,False,False,"Sep 23, 2025",USD,1699,1699,0,True,True,True,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,Casual|Indie|Simulation,"English, Japanese, Simplified Chinese, Swedish, Traditional Chinese, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> 3.4GHz 4-Core (Intel / AMD)<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 960 | AMD Radeon R9 285<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> 4.0GHz 8-Core (Intel / AMD)<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GeForce GTX 1070 | AMD Radeon RX 570<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3362960/60d880e6fce17946fb796aacac761d5d1396a19c/header.jpg?t=1771945347,11,1
4030290,game,Mamon King,False,False,"Dec 10, 2025",USD,1299,1299,0,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Stereo Sound|Family Sharing,Indie|RPG|Simulation|Strategy,"English, Japanese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> 64-bit Windows 10<br></li><li><strong>Processor:</strong> AMD Ryzen 3 1200 ／ Intel Core i5-7500<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> AMD Radeon RX 560 with 4GB VRAM ／ NVIDIA GeForce GTX 1050 Ti with 4GB VRAM<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> 64-bit Windows 10<br></li><li><strong>Processor:</strong> Intel Core i7, Ryzen 5 CPU or Equivalent<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> AMD Radeon RX 5700 ／ NVIDIA GeForce GTX 1070<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4030290/c056fd9a3f833519ceee832f44db6de1ece49693/header.jpg?t=1766455149,6,1
2817390,game,FALLEN GF,False,False,"Apr 25, 2025",USD,1499,1499,0,True,False,False,Single-player|Steam Cloud|Family Sharing,Adventure|Indie|RPG,"Japanese, English, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> 10<br></li><li><strong>Processor:</strong> 3+ GHz Processor<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> DirectX 11/OpenGL 4.1 capable GPU<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> 11<br></li><li><strong>Processor:</strong> 3+ GHz Processor<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> OpenGL ES 2.0 hardware driver support required for WebGL acceleration. (AMD Catalyst 10.9, nVidia 358.50)<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 4 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2817390/header.jpg?t=1770351707,10,1
3124550,game,Liquor Store Simulator,False,False,"May 2, 2025",USD,999,579,42,True,False,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Polish, Portuguese - Portugal, Russian, Turkish, Japanese, Czech, Hungarian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64bit or newer<br></li><li><strong>Processor:</strong> Intel Core i5 4690 / AMD Ryzen 3 1200X<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 1050 Ti 4GB or equivalent<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64bit or newer<br></li><li><strong>Processor:</strong> Intel® i5-8700k / AMD Ryzen 7 1700X equivalent or greater<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce GTX 1070 8GB / AMD RX 580 8GB or better<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3124550/c069b392d6f22291f21144e6af04e0f74808ced6/header.jpg?t=1770879223,9,2
2428800,game,Nom Nom: Cozy Forest Café,False,False,"Jan 12, 2026",USD,1299,909,30,True,True,False,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Adjustable Difficulty|Steam Cloud|Stats|Remote Play on TV|Family Sharing,Casual|Indie|Simulation,"English, French, Spanish - Spain, Simplified Chinese, Japanese, Catalan","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> 1GB<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2428800/29c15dc1ae6d1efb6a3b7877031ade09b33f6ffb/header.jpg?t=1769533540,17,1
2811530,game,Candy Shop Simulator,False,False,"Sep 9, 2025",USD,1299,1299,0,True,False,False,Single-player|Steam Achievements|Family Sharing,Casual|Indie|Simulation,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> Intel Core i5 3.0 GHz<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce GTX 780<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 10 GB available space<br></li><li><strong>Additional Notes:</strong> Recommend installation on an SSD drive</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64 Bit<br></li><li><strong>Processor:</strong> Intel Core i7 3.0 GHz<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce GTX 970<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 12 GB available space<br></li><li><strong>Additional Notes:</strong> Recommend installation on an SSD drive</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2811530/09ca01ab402f3d178ef72d9cdac7ec79bb36707f/header.jpg?t=1761210482,21,2
3651310,game,Little Corners,False,False,"Nov 13, 2025",USD,699,699,0,True,False,False,Single-player|Steam Achievements|Camera Comfort|Color Alternatives|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese<strong>*</strong>, Thai<strong>*</strong>, Traditional Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 11<br></li><li><strong>Processor:</strong> 11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz   2.42 GHz<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Intel Iris Xe Graphics integrated graphics chip<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3651310/e48142fac9a85480a0d0e28f0e7e97d95817aabc/header.jpg?t=1771902602,7,2
3327470,game,Cinemaster Cinema Simulator,False,False,"Mar 27, 2025",USD,999,999,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English, German, Spanish - Spain, Simplified Chinese, Polish, Russian, Turkish, Portuguese - Portugal, French, Italian, Traditional Chinese, Japanese, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10/11<br></li><li><strong>Processor:</strong> i5 3th gen / RYZEN 5 2500X<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 1050<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3327470/header.jpg?t=1743188373,8,1
2988300,game,Bugtopia,False,False,"May 21, 2025",USD,599,599,0,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"Simplified Chinese, English, Japanese, Traditional Chinese, Portuguese - Brazil, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel or AMD Dual Core at 2 GHz or better<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2988300/header.jpg?t=1770963311,7,2
3521410,game,Cats & Cups,False,False,"Nov 1, 2025",USD,999,999,0,True,True,True,Single-player|Steam Achievements|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Save Anytime|Stereo Sound|Steam Cloud|Remote Play Together|Family Sharing,Casual|Indie|Simulation|Strategy,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 or layer<br></li><li><strong>Processor:</strong> Intel Pentium CPU G860<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce 840M<br></li><li><strong>Storage:</strong> 1 GB available space<br></li><li><strong>Additional Notes:</strong> 64 Bit Only</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3521410/cf2b991b350980654144b33c03440a8911443426/header.jpg?t=1770863711,13,1
3355800,game,Bank Simulator,False,False,"Jun 6, 2025",USD,1499,1499,0,True,False,False,Single-player|Steam Achievements|Camera Comfort|Steam Cloud|Family Sharing,Casual|Indie|Simulation|Strategy|Early Access,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Russian, Simplified Chinese, Turkish, Hungarian, Polish, Portuguese - Brazil","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> i5 3550 / RYZEN 5 2500X<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 1050 / AMD R9 270X<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows (64-bit) 10<br></li><li><strong>Processor:</strong> i5 7600K / Ryzen 5 2600x<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 1060 / AMD RX 480<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3355800/b3c1cb2663feb3308944ba29ed148b0cce595552/header_alt_assets_0.jpg?t=1771790904,16,1
3058360,game,Parisian Brasserie Simulator,False,False,"Aug 24, 2025",USD,1399,1399,0,True,False,False,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie|Simulation|Strategy|Early Access,"English, French, Italian, Russian, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Traditional Chinese, Turkish","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64-bits<br></li><li><strong>Processor:</strong> Intel Core i5-8400 / AMD Ryzen 5 2600<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1060 (4–6 GB VRAM) / AMD RX 580 (8 GB VRAM)<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 4 GB available space<br></li><li><strong>Additional Notes:</strong> TSR, Lumen and DLSS require DirectX 12</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 64-bits<br></li><li><strong>Processor:</strong> Intel Core i5-11400 / AMD Ryzen 5 5600X or better<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce RTX 2060 (6 GB VRAM) / AMD RX 6600 (8 GB VRAM)<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 4 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3058360/45d2c93504b27c08ad9e166b356502609d1352f1/header.jpg?t=1772166041,10,2
3140120,game,Wordatro!,False,False,"Jun 23, 2025",USD,999,999,0,True,False,False,Single-player|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Touch Only Option|Family Sharing,Indie|Strategy,"English, French, Spanish - Spain, Simplified Chinese, Italian, German, Portuguese - Brazil, Dutch, Russian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> integrated graphics<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3140120/header.jpg?t=1768307895,5,2
