appid,thumb_hue_bin_0,thumb_hue_bin_1,thumb_hue_bin_2,thumb_hue_bin_3,thumb_hue_bin_4,thumb_hue_bin_5,thumb_hue_bin_6,thumb_hue_bin_7,thumb_hue_bin_8,thumb_hue_bin_9,thumb_hue_bin_10,thumb_hue_bin_11,thumb_hue_bin_12,thumb_hue_bin_13,thumb_hue_bin_14,thumb_hue_bin_15,thumb_avg_saturation,thumb_avg_value,thumb_distinct_colors,thumb_reduced_palette_colors,thumb_edge_density,thumb_brightness_std,thumb_warm_color_ratio,thumb_texture_complexity,ss0_hue_bin_0,ss0_hue_bin_1,ss0_hue_bin_2,ss0_hue_bin_3,ss0_hue_bin_4,ss0_hue_bin_5,ss0_hue_bin_6,ss0_hue_bin_7,ss0_hue_bin_8,ss0_hue_bin_9,ss0_hue_bin_10,ss0_hue_bin_11,ss0_hue_bin_12,ss0_hue_bin_13,ss0_hue_bin_14,ss0_hue_bin_15,ss0_avg_saturation,ss0_avg_value,ss0_distinct_colors,ss0_reduced_palette_colors,ss0_edge_density,ss0_brightness_std,ss0_warm_color_ratio,ss0_texture_complexity,tag_2D,tag_Puzzle,tag_Story_Rich,tag_RPG,tag_Pixel_Graphics,tag_Exploration,tag_Female_Protagonist,tag_Horror,tag_Fantasy,tag_First_Person,tag_Retro,tag_Platformer,tag_3D,tag_Arcade,tag_Family_Friendly,tag_Sci_fi,tag_Psychological_Horror,tag_Visual_Novel,tag_Comedy,tag_Mystery,tag_Point___Click,tag_Shooter,tag_Action_Adventure,tag_Multiple_Endings,tag_Rogue_like,tag_Rogue_lite,tag_Side_Scroller,tag_Nudity,tag_Hand_drawn,tag_Top_Down,tag_Survival,tag_Open_World,tag_Sandbox,tag_Physics,tag_Puzzle_Platformer,tag_2D_Platformer,tag_Cartoony,tag_Third_Person,tag_Walking_Simulator,tag_Management,tag_Turn_Based,tag_Building,tag_Procedural_Generation,tag_Linear,tag_Short,tag_FPS,tag_Interactive_Fiction,tag_Drama,tag_Combat,tag_VR,tag_Bullet_Hell,tag_Space,tag_Shoot__Em_Up,tag_JRPG,tag_Logic,tag_Action_Roguelike,tag_Survival_Horror,tag_Mature,tag_Tactical,tag_Hidden_Object,tag_Turn_Based_Combat,tag_Romance,tag_Turn_Based_Strategy,tag_Old_School,tag_Fast_Paced,tag_Action_RPG,tag_Dungeon_Crawler,tag_Resource_Management,tag_Dating_Sim,tag_LGBTQ,tag_Isometric,tag_RPGMaker,tag_Magic,tag_Sports,tag_Character_Customization,tag_Choose_Your_Own_Adventure,tag_Hack_and_Slash,tag_Hentai,tag_Cartoon,tag_Crafting,tag_Dark_Fantasy,tag_Metroidvania,tag_Turn_Based_Tactics,tag_3D_Platformer,tag_Text_Based,cat_Captions_available,cat_Chat_Speech_to_text,cat_Chat_Text_to_speech,cat_Co_op,cat_Cross_Platform_Multiplayer,cat_Family_Sharing,cat_Full_controller_support,cat_In_App_Purchases,cat_Includes_level_editor,cat_LAN_Co_op,cat_LAN_PvP,cat_MMO,cat_Multi_player,cat_Online_Co_op,cat_Online_PvP,cat_Partial_Controller_Support,cat_PvP,cat_Remote_Play_Together,cat_Remote_Play_on_Phone,cat_Remote_Play_on_TV,cat_Remote_Play_on_Tablet,cat_Save_Anytime,cat_Shared_Split_Screen,cat_Shared_Split_Screen_Co_op,cat_Shared_Split_Screen_PvP,cat_Single_player,cat_Stats,cat_Steam_Achievements,cat_Steam_Cloud,cat_Steam_Leaderboards,cat_Steam_Trading_Cards,cat_Steam_Workshop,cat_Tracked_Controller_Support,cat_VR_Only,cat_VR_Support,cat_VR_Supported,cat_Valve_Anti_Cheat_enabled,genre_Action,genre_Adventure,genre_Casual,genre_Free_To_Play,genre_Game_Development,genre_Gore,genre_Indie,genre_Massively_Multiplayer,genre_Nudity,genre_RPG,genre_Racing,genre_Sexual_Content,genre_Simulation,genre_Sports,genre_Strategy,genre_Utilities,genre_Violent,lang_English,lang_French,lang_German,lang_Spanish,lang_Japanese,lang_Simplified_Chinese,lang_Traditional_Chinese,lang_Korean,lang_Portuguese,lang_Russian,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,dev_prev_count,tfidf_action,tfidf_adventure,tfidf_based,tfidf_battle,tfidf_build,tfidf_character,tfidf_characters,tfidf_choose,tfidf_combat,tfidf_create,tfidf_different,tfidf_discover,tfidf_enemies,tfidf_experience,tfidf_explore,tfidf_features,tfidf_fight,tfidf_friends,tfidf_game,tfidf_gameplay,tfidf_games,tfidf_help,tfidf_items,tfidf_just,tfidf_level,tfidf_levels,tfidf_life,tfidf_like,tfidf_make,tfidf_mode,tfidf_music,tfidf_need,tfidf_new,tfidf_play,tfidf_player,tfidf_players,tfidf_power,tfidf_puzzle,tfidf_puzzles,tfidf_set,tfidf_skills,tfidf_story,tfidf_style,tfidf_time,tfidf_unique,tfidf_unlock,tfidf_use,tfidf_way,tfidf_weapons,tfidf_world,price_usd,achievements_total,screenshots_count,movies_count,short_desc_len,detailed_desc_len,required_age,platform_mac,platform_linux,has_demo,has_website
648800,6.635,17.8322,3.7765,1.3104,0.9181,1.6714,1.3357,2.8595,20.1982,38.7877,0.907,0.5035,0.3569,0.3377,0.7482,1.822,116.3919,185.1711,65179.0,28029.0,18.2801,44.9969,30.6593,2288.7271,2.4692,13.3633,8.4934,1.1936,2.4536,1.2566,2.2434,2.8564,62.2789,2.99,0.0902,0.0387,0.0353,0.0366,0.0956,0.1051,160.7691,156.9003,44243.0,8628.0,6.1537,51.6969,24.3849,254.0064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,6.0,10.0,1,0,0.0,0.2619165570388015,0.0,0.0,0.4011754692457838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469482494874555,0.1117270028389678,0.3027282722033482,0.3767158567443913,0.0,0.0,0.0,0.280579713871633,0.1902143462677279,0.0,0.0,0.0,0.0,0.0,0.2449750465726907,0.0,0.0,0.0,0.2442153701726433,0.0,0.0,0.2714116054964038,0.0,0.0,0.0,0.1735236069313496,0.0,0.2259095798242369,0.0,0.0,0.0,0.0,0.146805958350461,0.2381750975773535,0.1875430749330159,0.0,19.99,104.0,24,5,249,2014,0,0,0,0,1
264710,0.6411,1.5066,1.0172,0.2396,0.1769,0.1294,0.2164,1.3943,70.9818,22.4307,0.4793,0.1638,0.1082,0.0961,0.0971,0.3215,214.381,184.3799,50665.0,16485.0,12.18,58.1778,3.5622,2521.1176,4.4284,4.9805,1.534,1.574,5.6329,5.3562,7.8729,38.4108,20.3864,6.2202,1.4248,0.4008,0.3106,0.2753,0.6104,0.5819,132.0596,91.4936,83430.0,18906.0,13.7505,49.5813,12.1134,889.2198,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.0,20.0,1,1,0.0,0.1554263508718231,0.0,0.0,0.3252020530368658,0.0,0.0,0.1789774820842045,0.0,0.0,0.0,0.0,0.0,0.0,0.4121913028837001,0.0,0.0,0.0,0.135738909559276,0.0,0.0,0.1665014291145697,0.1911171578378263,0.0,0.0,0.1598644098878869,0.4568609116777995,0.0,0.2461377680538556,0.0,0.0,0.1825928064674743,0.0,0.0,0.1683574519307187,0.0,0.0,0.0,0.0,0.1743471994894121,0.0,0.0,0.0,0.0,0.0,0.0,0.2497438505972017,0.2393055445600406,0.0,0.2808831629713568,29.99,17.0,10,7,233,7722,0,1,0,0,1
294100,11.2892,2.1325,0.8059,0.2477,0.2083,0.1648,0.5885,1.6876,31.5915,46.2063,3.1213,0.3832,0.2427,0.1314,0.7179,0.4813,86.4631,72.792,14011.0,3040.0,7.4702,61.1979,15.5399,1595.7773,17.1624,17.1183,9.6849,9.2177,3.3129,3.6275,1.5354,1.9538,7.824,20.107,3.8466,0.2489,0.2333,0.4971,1.3319,2.2983,101.7849,74.3255,77588.0,11973.0,13.8645,34.8534,45.3457,1519.8094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1,0,0.0,0.0,0.0,0.0,0.1979457816895665,0.0,0.1646065282413111,0.3123063322729444,0.1953761444280464,0.0,0.2981430788681957,0.1815023060362201,0.1689063038664889,0.1458401597930549,0.1521628067165769,0.0,0.3885389619491691,0.0,0.1733921932756331,0.0,0.0,0.1715954032888046,0.0,0.0,0.0,0.0,0.0,0.1510174119008309,0.1498204960447233,0.0,0.0,0.0,0.2040232151934169,0.2711642284895975,0.0,0.0,0.0,0.0,0.0,0.0,0.1850596101288744,0.2339261328400713,0.0,0.1332286503197,0.0,0.0,0.1520154662831148,0.0,0.1941981667804836,0.2545784206292155,34.99,0.0,23,1,225,5957,0,1,1,0,1
477160,16.1638,9.7078,7.1446,3.4904,2.5399,1.7776,1.6411,2.6532,30.0263,9.6218,2.8433,1.9585,1.3165,1.4328,2.3842,5.2983,103.3388,144.136,62001.0,25827.0,20.7573,64.3488,41.0859,5913.9838,40.6955,27.4638,1.4567,0.0766,0.0441,0.0882,0.0346,0.0203,0.5493,8.9525,6.347,1.4465,0.7962,0.3994,0.7141,10.9151,59.3995,104.3374,30138.0,5397.0,8.9966,72.8589,81.625,930.3373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.488,1,0,0.0,0.0,0.1753922198412315,0.0,0.1990723997989485,0.0,0.0,0.185502974969986,0.0,0.0,0.1428753545473462,0.0,0.0,0.0,0.2591003638596209,0.0,0.0,0.0,0.0830925580564961,0.1560387519983928,0.0,0.0,0.0,0.0,0.4296045488887204,0.3477254560812529,0.0,0.0,0.1506732067342862,0.0,0.0,0.3204282961826245,0.2051844233131824,0.0,0.0,0.3503279663947857,0.0,0.0,0.1805910793442634,0.180703872947299,0.0,0.0,0.0,0.0,0.2265464764476759,0.0,0.0,0.1464908618992051,0.0,0.2065612669516338,19.99,147.0,66,18,193,6518,0,1,0,0,1
361420,23.7118,25.8392,7.0586,4.6906,4.8392,0.9636,0.7654,0.5774,3.1587,2.5652,3.2194,4.091,4.7513,2.7058,3.7796,7.2831,113.2808,166.5579,68488.0,26788.0,16.2973,52.5376,68.7068,1177.0598,0.6145,0.3246,0.3056,0.1327,0.0742,0.0823,0.0402,0.034,0.0694,4.9447,2.8154,24.4079,9.6493,22.9924,29.8209,3.6919,172.4523,164.4743,79330.0,21833.0,12.7681,47.6304,54.7127,1366.609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,4.0,2.0,1,0,0.0,0.0,0.0,0.0,0.5196406258868119,0.0,0.0,0.0,0.0,0.2913039047686017,0.0,0.0,0.0,0.0,0.235923196985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690185098064862,0.2573593375746882,0.3028502999097156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492646609748301,0.0,0.2356947507118429,0.3823865249069226,0.0,0.1880838519350923,29.99,56.0,10,2,281,5680,0,0,0,0,1
305620,39.2376,25.178,3.9353,0.639,0.5187,0.1769,0.7523,0.6714,3.4692,4.5966,4.0617,2.2902,1.9757,2.7159,3.4297,6.3519,93.8516,128.8178,40661.0,10789.0,7.4995,66.1465,80.4712,1090.7257,4.0249,0.0014,0.0536,0.0,0.0034,0.2733,1.7571,1.256,3.8133,19.5231,11.4983,18.3919,36.2203,3.163,0.0183,0.002,148.862,37.522,30055.0,4043.0,1.7565,45.1126,6.0221,78.5293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4.0,7.0,1,0,0.1220881063543944,0.0,0.1187459943401619,0.0,0.0,0.2152403572804262,0.0,0.1255912903993637,0.0,0.1279256452796895,0.0,0.0,0.0,0.2772225626164205,0.175419014413863,0.1333737611015211,0.0,0.0,0.1857910500249915,0.1788693066946887,0.1125051182334972,0.0,0.2270677824747449,0.0,0.1218859088457351,0.0,0.240990179113032,0.0,0.1020104527457354,0.4437766027934086,0.2270116465593387,0.1281282199014422,0.0,0.0879779079222657,0.2000267987735871,0.2371829420505244,0.1329962262945735,0.0,0.0,0.1223421488916063,0.1260042191327443,0.1974193354116548,0.0,0.153591005811967,0.0,0.1243482975366917,0.1035049739473933,0.0991788750590814,0.1322265206608004,0.139848409801409,19.99,75.0,23,5,296,17062,0,1,1,0,1
367520,10.4601,13.3316,2.7796,2.9343,1.7371,2.8099,5.1668,6.3215,32.997,10.3215,6.815,1.8069,0.726,0.5844,0.7998,0.4085,85.5843,90.9855,21655.0,4358.0,14.4671,67.3759,28.3124,5907.5264,10.9239,22.168,8.1177,4.2453,1.4058,0.2021,0.1465,0.1397,0.5398,0.9962,1.7144,15.3022,9.0617,7.5528,8.096,9.3879,86.1624,119.7542,80995.0,7427.0,14.129,68.2582,63.0412,1186.3925,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,4.0,9.0,1,0,0.2371133030125361,0.2118206722529353,0.0,0.1521855250095243,0.0,0.0,0.3354712589178606,0.2439170086704179,0.0,0.0,0.0,0.1417566503789166,0.3147974232272836,0.0,0.2012169294925256,0.0903573608240802,0.0,0.1451734100035425,0.1092580224505448,0.1211794460310884,0.0,0.0,0.0,0.0,0.0,0.0,0.2230230216160099,0.1179473855041977,0.1170125721332129,0.1349313265290564,0.153794667631944,0.0,0.3661316515996368,0.0,0.1355131135389761,0.0,0.0,0.0,0.0,0.0,0.1445349705202224,0.0,0.1438730731013489,0.0,0.2180676815747272,0.1426355215913169,0.0,0.1926201606081343,0.0,0.2645018228933413,14.99,63.0,15,5,232,7003,0,1,1,0,1
457140,16.3033,8.4014,6.7533,0.544,0.5622,1.1335,0.82,1.0293,41.3033,17.0475,1.6582,0.4853,0.4267,0.999,0.7594,1.7735,160.3505,122.4899,33452.0,12893.0,12.909,84.1728,34.6967,6481.4558,3.8554,48.3154,29.6421,8.6867,3.5868,1.9884,1.5849,1.0281,0.5046,0.1302,0.2197,0.0326,0.0644,0.1072,0.137,0.1166,79.7872,114.2294,77616.0,11562.0,22.0778,50.2491,77.0908,4356.6115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,4.0,2.0,1,6,0.0,0.0,0.0,0.0,0.2443879810145072,0.0,0.0,0.2277296981946514,0.0,0.2319624911748444,0.1753985960375319,0.2240865238100046,0.0,0.1800572959849865,0.1878633674411107,0.0,0.0,0.0,0.1020072221024437,0.0,0.0,0.0,0.0,0.347171851018505,0.0,0.0,0.0,0.0,0.3131839770035325,0.0,0.0,0.0,0.2518913068801991,0.0,0.0,0.0,0.5754710506998615,0.0,0.0,0.0,0.0,0.0,0.0,0.1644868639634943,0.0,0.0,0.1876814578760356,0.0,0.0,0.0,24.99,50.0,8,11,237,7800,0,1,1,0,1
427520,14.9757,44.998,17.6987,6.731,2.9596,1.1567,0.7917,0.8059,1.7927,2.0546,0.8564,0.5733,0.7927,0.4843,1.0566,2.272,106.6717,91.3677,56778.0,18675.0,31.4752,53.7948,79.1092,3697.8784,4.7994,86.0514,7.6023,0.5819,0.1994,0.097,0.0956,0.1214,0.1363,0.1648,0.0407,0.0061,0.0115,0.0387,0.0305,0.0231,149.1061,88.1323,53034.0,9494.0,22.8238,47.683,98.2435,1227.4716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,8.0,5.0,1,0,0.0,0.0,0.0,0.0,0.27057809043354,0.0,0.0,0.0,0.0,0.4348357675925862,0.0,0.0,0.3909191506693414,0.0,0.0,0.1581425066933139,0.0,0.2540809819343251,0.2947071501432559,0.3590945017729756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064302789661113,0.204794178393566,0.0,0.0,0.0,0.0,0.0,0.0,0.2268946063354316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821142814302385,0.0,0.0,0.2077945497608824,0.1991095587267829,0.0,0.1658195577631979,35.0,88.0,34,3,303,2172,0,1,1,1,1
526870,9.4267,73.632,2.269,0.6188,0.2902,0.1921,0.3134,0.4196,3.723,7.6876,0.4277,0.1436,0.1041,0.1527,0.1891,0.4105,182.213,175.7006,37075.0,13316.0,12.455,63.3538,85.9474,2014.0798,3.9585,6.7322,3.0741,1.8568,3.8656,1.4018,2.7215,0.8796,1.6852,13.4277,12.8499,13.4155,18.1925,13.2345,1.7131,0.9915,83.7708,135.5662,100871.0,19077.0,22.6868,74.4437,24.37,2974.8044,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,8.0,20.0,1,4,0.0,0.0,0.0,0.0,0.446254398885213,0.0,0.0,0.0,0.2098821876480693,0.2018311613854589,0.0,0.0,0.0,0.1566683172805839,0.3430400045123668,0.1242814436906752,0.0,0.3380839407722182,0.0887567468445666,0.0,0.0,0.0,0.0,0.3020751223032359,0.0,0.0,0.0,0.0,0.2725021855291869,0.0,0.0,0.0,0.1294460858498974,0.1388047196743987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484185132826366,0.0,0.0,0.1429229088919517,0.0,0.3427078361983726,0.0,0.0,0.2734800402887877,39.99,44.0,17,7,217,1963,0,0,0,0,1
588650,9.905,2.8837,5.3236,0.0718,0.1911,0.0172,0.1931,0.5986,7.7058,16.2619,18.6026,10.5521,6.8231,5.817,7.2781,7.7755,112.098,169.1317,50829.0,19512.0,12.0101,68.6787,37.5693,2849.0981,2.1343,0.5076,0.1339,0.036,0.0401,0.0333,0.0747,0.2514,0.3995,0.9166,18.097,47.8535,10.0103,10.2237,7.7598,1.5282,130.5148,79.8196,39160.0,8918.0,5.4366,57.6885,18.8798,250.278,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2.0,0.488,1,0,0.3814307480975377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156112754664828,0.0,0.0,0.0,0.0,0.1832306854137038,0.3236862840300689,0.0,0.3938384834120756,0.0,0.1038050311748387,0.0,0.0,0.0,0.0,0.0,0.0,0.2069953301613717,0.0,0.0,0.1882315009682473,0.0,0.0,0.0,0.3177153237610581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325052252714361,0.0,0.0,0.1673858349405335,0.0,0.0,0.0,0.1830066234804904,0.243986726672301,0.1524089429323266,24.99,121.0,13,1,243,3690,0,1,1,0,1
282070,18.8675,2.8756,0.8038,0.2487,0.2508,0.3084,0.1557,0.1234,0.3145,1.6421,33.2417,26.3064,7.1719,1.7887,3.095,2.8059,39.4481,72.5206,11657.0,3208.0,17.6623,63.0094,30.185,2745.832,14.1751,0.1885,0.2326,0.0271,0.0366,0.1119,0.0665,0.1336,1.5503,30.8167,27.8795,20.8211,1.5408,0.8009,0.9237,0.6951,43.2356,105.3332,30544.0,2495.0,16.5466,82.6959,17.0146,2129.3749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,0.2143517841985343,0.1889812032782357,0.0,0.0,0.0,0.0,0.0,0.0,0.3513831224950799,0.0,0.1328231564870199,0.0,0.0,0.2475231659077799,0.0,0.0,0.197004979917886,0.2261303824359173,0.0,0.0,0.0,0.327838500705931,0.0,0.2912309300307378,0.0,0.0,0.2160443448597855,0.4260184366963886,0.1483445996035921,0.0,0.0,0.0,0.0,0.0,0.2062881184672411,0.0,0.1586191375791812,0.0,0.1529569386922613,0.1527458269682146,0.0,0.0,0.0,0.2229547249717936,0.1392710760055307,19.99,59.0,12,3,290,5444,0,1,1,0,1
379430,21.8079,20.7169,15.4904,0.4146,0.2437,0.0657,1.6239,0.2386,2.1234,12.6158,14.8797,2.4277,1.2447,0.5885,3.0809,2.4378,83.0052,107.9811,27426.0,6983.0,17.5956,86.7979,64.1021,3290.4372,42.6446,41.7942,10.5686,0.6104,0.0651,0.0678,0.0237,0.0034,0.1004,0.4049,2.7256,0.3153,0.1133,0.2082,0.2204,0.1343,67.2491,74.8596,47685.0,7925.0,9.6103,84.4364,95.164,972.8513,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,8.0,70.0,1,0,0.0,0.0,0.0,0.0,0.0,0.2272354866147128,0.2003399964620285,0.2244950062398941,0.2377892086157021,0.0,0.0,0.0,0.0,0.1774997468759539,0.0,0.1408065471014469,0.4728846121348506,0.2262280173647331,0.1005583028649542,0.0,0.0,0.3536070931207088,0.0,0.0,0.0,0.0,0.2052647123800118,0.0,0.0,0.0,0.0,0.0,0.1466579067884539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225233118240194,0.2847077884836544,0.0,0.0,0.1619266779106488,0.0,0.0,0.0,0.2363555106921354,0.2499796724054175,29.99,82.0,23,8,293,2544,17,0,0,0,1
